Income,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,AcceptedCmpOverall,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Z_CostContact,Z_Revenue,MntRegularProds,MntTotal,,,
"R$ 38.725,00",65,2209,0,1,0,0,0,0,0,0,0,1,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,0,3,11,"R$ 35,00","R$ 40,00",,,
"R$ 77.981,00",48,2558,0,1,0,0,0,0,0,1,0,0,1,0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,0,3,11,"R$ 544,00","R$ 604,00",,,
"R$ 62.905,00",56,2451,0,1,0,0,0,1,0,0,0,0,0,1,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,0,3,11,"R$ 504,00","R$ 563,00",,,
"R$ 13.533,00",41,2635,1,0,0,0,0,1,0,0,0,0,1,0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 14,00","R$ 31,00",,,
"R$ 59.481,00",45,2408,0,0,0,1,0,0,0,1,0,0,0,1,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,0,3,11,"R$ 345,00","R$ 403,00",,,
"R$ 72.117,00",43,2472,0,1,0,0,0,0,0,1,0,0,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,0,3,11,"R$ 973,00","R$ 1.023,00",,,
"R$ 21.955,00",34,2454,0,1,0,0,0,1,0,0,0,0,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 33,00","R$ 44,00",,,
"R$ 67.131,00",64,2619,0,1,0,0,0,0,0,1,0,0,0,1,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,0,3,11,"R$ 852,00","R$ 914,00",,,
"R$ 36.802,00",40,2172,0,0,1,0,0,0,0,0,0,1,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,0,3,11,"R$ 18,00","R$ 19,00",,,
"R$ 71.853,00",38,2576,0,0,0,1,0,0,0,1,0,0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,0,3,11,"R$ 1.085,00","R$ 1.117,00",,,
"R$ 28.249,00",59,2173,0,1,0,0,0,0,1,0,0,0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 23,00","R$ 33,00",,,
"R$ 47.808,00",45,2411,0,1,0,0,0,0,0,0,1,0,0,1,30,123,1,26,2,0,72,2,3,2,3,7,0,0,1,1,0,0,0,0,3,11,"R$ 80,00","R$ 152,00",,,
"R$ 25.509,00",46,2808,1,0,0,0,0,0,0,0,0,1,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,1,0,0,0,0,0,0,3,11,"R$ 79,00","R$ 90,00",,,
"R$ 51.012,00",74,2596,0,1,0,0,0,0,0,0,0,1,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,0,3,11,"R$ 161,00","R$ 185,00",,,
"R$ 70.596,00",35,2791,0,0,1,0,0,0,0,1,0,0,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,0,3,11,"R$ 916,00","R$ 942,00",,,
"R$ 85.431,00",68,2545,0,0,0,1,0,0,0,0,0,1,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,0,3,11,"R$ 1.059,00","R$ 1.112,00",,,
"R$ 42.664,00",53,2262,0,1,0,0,0,0,0,1,0,0,0,1,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 24,00","R$ 24,00",,,
"R$ 42.586,00",65,2767,0,0,0,1,0,0,0,1,0,0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,1,0,0,0,0,0,0,3,11,"R$ 252,00","R$ 252,00",,,
"R$ 29.760,00",35,2828,0,0,1,0,0,0,0,1,0,0,1,0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,0,3,11,"R$ 131,00","R$ 148,00",,,
"R$ 28.973,00",43,2783,0,1,0,0,0,0,0,0,0,1,0,0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,0,3,11,"R$ 245,00","R$ 257,00",,,
"R$ 39.435,00",47,2486,0,0,0,1,0,0,0,0,0,1,1,0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,0,3,11,"R$ 76,00","R$ 89,00",,,
"R$ 65.370,00",36,2491,0,1,0,0,0,1,0,0,0,0,0,0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,0,3,11,"R$ 403,00","R$ 432,00",,,
"R$ 20.194,00",41,2718,0,0,1,0,0,0,1,0,0,0,1,0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 17,00","R$ 32,00",,,
"R$ 42.473,00",44,2291,0,0,1,0,0,0,0,0,0,1,1,1,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,0,3,11,"R$ 94,00","R$ 119,00",,,
"R$ 64.590,00",52,2782,0,1,0,0,0,0,0,1,0,0,0,0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,0,3,11,"R$ 1.278,00","R$ 1.308,00",,,
"R$ 71.232,00",61,2372,0,0,0,1,0,0,0,1,0,0,0,1,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,0,3,11,"R$ 883,00","R$ 900,00",,,
"R$ 34.600,00",49,2703,0,0,0,1,0,0,0,1,0,0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,1,0,0,0,0,0,0,3,11,"R$ 288,00","R$ 303,00",,,
"R$ 46.904,00",53,2762,0,0,1,0,0,0,0,1,0,0,1,1,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,0,3,11,"R$ 191,00","R$ 222,00",,,
"R$ 49.094,00",47,2805,0,1,0,0,0,0,0,1,0,0,0,1,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,0,3,11,"R$ 364,00","R$ 433,00",,,
"R$ 36.075,00",37,2361,0,0,0,1,0,0,0,1,0,0,1,0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,0,3,11,"R$ 59,00","R$ 89,00",,,
"R$ 60.839,00",41,2829,0,0,0,1,0,1,0,0,0,0,1,1,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,0,3,11,"R$ 994,00","R$ 1.122,00",,,
"R$ 77.298,00",41,2398,0,0,0,1,0,0,0,1,0,0,0,1,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,0,3,11,"R$ 811,00","R$ 890,00",,,
"R$ 34.026,00",70,2487,0,0,0,1,0,0,0,1,0,0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,0,3,11,"R$ 42,00","R$ 59,00",,,
"R$ 48.918,00",57,2237,0,0,1,0,0,0,0,0,0,1,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,0,3,11,"R$ 60,00","R$ 61,00",,,
"R$ 82.122,00",58,2477,0,0,0,1,0,1,0,0,0,0,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,1,0,0,3,11,"R$ 1.182,00","R$ 1.282,00",,,
"R$ 37.697,00",44,2301,0,0,1,0,0,0,0,1,0,0,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 68,00","R$ 76,00",,,
"R$ 34.074,00",68,2510,0,0,0,1,0,0,0,1,0,0,1,1,69,135,1,41,10,1,67,5,3,3,3,6,0,0,1,1,0,0,0,0,3,11,"R$ 121,00","R$ 188,00",,,
"R$ 28.520,00",60,2539,0,1,0,0,0,0,0,0,1,0,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,0,3,11,"R$ 3,00","R$ 23,00",,,
"R$ 62.535,00",65,2428,0,0,1,0,0,0,0,1,0,0,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,0,3,11,"R$ 294,00","R$ 346,00",,,
"R$ 36.273,00",43,2233,0,0,1,0,0,0,0,0,1,0,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 58,00","R$ 67,00",,,
"R$ 63.404,00",56,2182,0,0,0,1,0,0,0,1,0,0,0,2,97,734,26,70,11,44,17,2,6,3,4,4,0,0,1,0,0,0,1,0,3,11,"R$ 868,00","R$ 885,00",,,
"R$ 75.774,00",39,2217,0,0,0,1,0,1,0,0,0,0,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,0,3,11,"R$ 711,00","R$ 767,00",,,
"R$ 78.416,00",44,2161,0,0,0,1,0,0,0,1,0,0,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,0,3,11,"R$ 813,00","R$ 996,00",,,
"R$ 75.702,00",46,2782,0,0,0,1,0,0,0,1,0,0,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,1,0,0,3,11,"R$ 1.847,00","R$ 1.884,00",,,
"R$ 59.385,00",69,2586,0,0,0,1,0,0,0,0,1,0,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,0,3,11,"R$ 113,00","R$ 149,00",,,
"R$ 37.070,00",54,2625,0,0,1,0,0,0,0,1,0,0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,1,0,0,0,0,0,0,3,11,"R$ 355,00","R$ 394,00",,,
"R$ 44.689,00",69,2329,0,1,0,0,0,0,0,1,0,0,1,1,82,18,0,5,0,0,11,2,1,1,2,7,0,0,1,1,0,0,0,0,3,11,"R$ 12,00","R$ 23,00",,,
"R$ 53.977,00",62,2545,0,0,0,1,0,0,0,1,0,0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,0,3,11,"R$ 743,00","R$ 825,00",,,
"R$ 7.144,00",54,2363,0,0,1,0,0,0,0,0,0,1,0,2,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,0,3,11,"-R$ 166,00","R$ 125,00",,,
"R$ 18.701,00",56,2549,0,0,1,0,0,0,0,1,0,0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,0,3,11,"R$ 24,00","R$ 34,00",,,
"R$ 90.369,00",64,2221,0,1,0,0,0,0,0,1,0,0,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,1,0,0,0,0,0,0,3,11,"R$ 1.554,00","R$ 1.571,00",,,
"R$ 63.159,00",46,2760,0,0,1,0,0,0,0,0,0,1,0,0,74,965,34,586,89,86,37,1,3,5,8,3,0,0,1,1,0,0,0,0,3,11,"R$ 1.723,00","R$ 1.760,00",,,
"R$ 37.758,00",54,2792,0,0,0,1,0,0,0,1,0,0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,0,3,11,"R$ 38,00","R$ 39,00",,,
"R$ 46.757,00",57,2749,0,0,1,0,0,0,0,0,0,1,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,0,3,11,"R$ 899,00","R$ 1.021,00",,,
"R$ 79.734,00",51,2160,0,1,0,0,0,0,0,0,1,0,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,1,0,0,0,1,0,3,11,"R$ 880,00","R$ 897,00",,,
"R$ 63.207,00",28,2684,0,0,0,1,0,0,0,1,0,0,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,1,0,0,0,1,0,3,11,"R$ 1.362,00","R$ 1.432,00",,,
"R$ 72.071,00",66,2659,1,0,0,0,0,0,0,1,0,0,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,0,3,11,"R$ 1.038,00","R$ 1.188,00",,,
"R$ 21.840,00",37,2502,0,0,0,1,0,0,0,0,0,1,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,0,3,11,"R$ 25,00","R$ 26,00",,,
"R$ 58.582,00",38,2433,0,0,0,1,0,1,0,0,0,0,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,0,1,0,1,0,0,0,3,11,"R$ 679,00","R$ 721,00",,,
"R$ 72.282,00",69,2504,0,0,1,0,0,0,0,1,0,0,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,1,0,0,0,0,0,0,3,11,"R$ 1.025,00","R$ 1.178,00",,,
"R$ 50.387,00",64,2461,0,1,0,0,0,0,0,1,0,0,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,0,3,11,"R$ 457,00","R$ 491,00",,,
"R$ 32.583,00",59,2173,0,0,0,1,0,0,0,0,0,1,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,0,3,11,"R$ 7,00","R$ 8,00",,,
"R$ 62.568,00",58,2242,0,0,0,1,0,0,0,1,0,0,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,1,0,0,0,1,0,3,11,"R$ 831,00","R$ 892,00",,,
"R$ 44.635,00",49,2420,1,0,0,0,0,0,0,0,1,0,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 62,00","R$ 65,00",,,
"R$ 33.316,00",49,2427,0,0,1,0,0,0,0,0,1,0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,0,3,11,"R$ 107,00","R$ 119,00",,,
"R$ 63.967,00",52,2483,0,1,0,0,0,0,0,1,0,0,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,0,3,11,"R$ 558,00","R$ 720,00",,,
"R$ 52.513,00",42,2822,0,0,0,1,0,1,0,0,0,0,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,0,3,11,"R$ 685,00","R$ 917,00",,,
"R$ 25.293,00",51,2446,0,1,0,0,0,0,0,1,0,0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,0,3,11,"R$ 19,00","R$ 28,00",,,
"R$ 54.111,00",55,2467,0,0,0,0,1,0,0,0,0,1,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,0,3,11,"R$ 288,00","R$ 338,00",,,
"R$ 78.394,00",34,2658,0,0,0,1,0,0,0,1,0,0,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,1,0,0,0,0,0,0,3,11,"R$ 1.096,00","R$ 1.262,00",,,
"R$ 80.739,00",62,2561,0,1,0,0,0,0,0,0,1,0,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,0,3,11,"R$ 1.449,00","R$ 1.541,00",,,
"R$ 22.669,00",45,2562,0,0,0,1,0,0,0,0,1,0,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,1,0,0,0,0,0,0,3,11,"R$ 77,00","R$ 125,00",,,
"R$ 29.236,00",33,2423,0,0,1,0,0,0,0,1,0,0,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,0,3,11,"R$ 81,00","R$ 90,00",,,
"R$ 44.911,00",61,2630,0,0,0,1,0,0,0,1,0,0,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,0,3,11,"R$ 153,00","R$ 184,00",,,
"R$ 54.693,00",58,2656,0,1,0,0,0,0,0,0,0,1,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,0,3,11,"R$ 859,00","R$ 894,00",,,
"R$ 48.186,00",46,2260,0,0,0,1,0,0,0,1,0,0,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,0,3,11,"R$ 151,00","R$ 185,00",,,
"R$ 54.809,00",43,2450,0,1,0,0,0,0,0,1,0,0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,1,0,0,0,0,0,0,3,11,"R$ 130,00","R$ 152,00",,,
"R$ 41.580,00",42,2725,0,0,0,1,0,0,0,1,0,0,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,0,3,11,"R$ 86,00","R$ 89,00",,,
"R$ 80.336,00",50,2452,0,1,0,0,0,0,0,0,0,1,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,0,3,11,"R$ 920,00","R$ 986,00",,,
"R$ 47.743,00",63,2623,0,1,0,0,0,0,0,1,0,0,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,0,1,0,1,0,0,0,3,11,"R$ 235,00","R$ 255,00",,,
"R$ 62.972,00",65,2854,0,1,0,0,0,1,0,0,0,0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 203,00","R$ 395,00",,,
"R$ 57.333,00",66,2804,1,0,0,0,0,0,0,0,0,1,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,1,0,0,0,0,0,0,3,11,"R$ 1.310,00","R$ 1.486,00",,,
"R$ 32.313,00",38,2662,0,0,0,1,0,0,0,0,0,1,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,0,3,11,"R$ 145,00","R$ 152,00",,,
"R$ 84.953,00",67,2550,0,0,0,0,1,0,0,0,1,0,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,3,0,1,1,1,0,3,11,"R$ 880,00","R$ 952,00",,,
"R$ 27.071,00",52,2226,1,0,0,0,0,0,0,0,1,0,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 29,00","R$ 32,00",,,
"R$ 68.148,00",63,2461,0,0,0,1,0,0,0,0,1,0,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,0,3,11,"R$ 872,00","R$ 957,00",,,
"R$ 65.735,00",55,2363,0,0,0,1,0,0,0,0,1,0,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,0,3,11,"R$ 373,00","R$ 384,00",,,
"R$ 86.836,00",45,2814,0,1,0,0,0,0,0,0,0,1,0,0,7,179,21,273,0,21,63,1,6,10,6,5,0,1,3,1,0,1,1,0,3,11,"R$ 431,00","R$ 494,00",,,
"R$ 4.023,00",57,2165,0,1,0,0,0,0,0,0,0,1,1,1,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,0,3,11,"R$ 7,00","R$ 8,00",,,
"R$ 30.093,00",30,2515,0,1,0,0,0,0,0,1,0,0,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 37,00","R$ 53,00",,,
"R$ 57.705,00",54,2328,0,1,0,0,0,0,0,0,0,1,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,0,3,11,"R$ 406,00","R$ 446,00",,,
"R$ 25.008,00",32,2306,0,0,1,0,0,0,0,1,0,0,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,0,3,11,"R$ 16,00","R$ 25,00",,,
"R$ 83.257,00",25,2808,0,0,1,0,0,1,0,0,0,0,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,1,2,1,0,1,0,0,3,11,"R$ 1.231,00","R$ 1.298,00",,,
"R$ 22.280,00",45,2565,0,0,0,1,0,0,0,1,0,0,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,0,3,11,"R$ 9,00","R$ 11,00",,,
"R$ 72.159,00",42,2767,0,1,0,0,0,0,0,0,0,1,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,0,3,11,"R$ 1.295,00","R$ 1.348,00",,,
"R$ 64.260,00",59,2693,0,0,0,1,0,0,0,1,0,0,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,1,0,0,0,0,0,0,3,11,"R$ 1.514,00","R$ 1.544,00",,,
"R$ 82.733,00",36,2451,0,0,1,0,0,0,0,0,0,1,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,1,0,0,0,0,0,0,3,11,"R$ 1.247,00","R$ 1.285,00",,,
"R$ 74.290,00",49,2480,1,0,0,0,0,0,0,0,1,0,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,0,0,2,0,1,0,1,0,3,11,"R$ 1.193,00","R$ 1.205,00",,,
"R$ 58.217,00",69,2748,0,0,1,0,0,0,0,0,1,0,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,0,3,11,"R$ 77,00","R$ 90,00",,,
"R$ 21.024,00",44,2519,0,0,0,1,0,0,0,0,1,0,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,0,3,11,"R$ 48,00","R$ 66,00",,,
"R$ 70.116,00",48,2678,0,1,0,0,0,0,0,0,0,1,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,0,3,11,"R$ 1.478,00","R$ 1.507,00",,,
"R$ 54.006,00",35,2808,0,0,0,1,0,0,0,1,0,0,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,0,3,11,"R$ 387,00","R$ 484,00",,,
"R$ 69.063,00",54,2758,0,1,0,0,0,0,0,0,0,1,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,0,3,11,"R$ 876,00","R$ 902,00",,,
"R$ 11.448,00",45,2355,1,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,0,3,11,"R$ 2,00","R$ 8,00",,,
"R$ 61.825,00",41,2485,0,0,1,0,0,0,0,1,0,0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,0,3,11,"R$ 370,00","R$ 397,00",,,
"R$ 70.886,00",49,2417,0,1,0,0,0,0,0,1,0,0,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,0,3,11,"R$ 854,00","R$ 907,00",,,
"R$ 69.109,00",38,2756,0,1,0,0,0,0,0,1,0,0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,1,1,0,0,1,0,0,3,11,"R$ 1.365,00","R$ 1.460,00",,,
"R$ 60.208,00",47,2789,0,0,0,0,1,0,0,1,0,0,1,1,13,488,23,71,15,0,59,11,8,3,7,7,0,1,1,0,1,0,0,0,3,11,"R$ 538,00","R$ 597,00",,,
"R$ 32.889,00",52,2455,0,0,0,1,0,0,0,0,1,0,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,0,3,11,"R$ 39,00","R$ 47,00",,,
"R$ 34.738,00",36,2208,0,0,1,0,0,0,0,1,0,0,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 16,00","R$ 18,00",,,
"R$ 30.538,00",49,2795,0,0,0,1,0,0,0,0,1,0,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,0,3,11,"R$ 327,00","R$ 347,00",,,
"R$ 82.326,00",43,2270,0,0,0,1,0,1,0,0,0,0,0,0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,3,0,1,1,1,0,3,11,"R$ 1.891,00","R$ 2.074,00",,,
"R$ 26.642,00",53,2279,1,0,0,0,0,0,0,0,0,1,1,0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 26,00","R$ 34,00",,,
"R$ 69.932,00",56,2541,1,0,0,0,0,0,0,1,0,0,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,0,3,11,"R$ 935,00","R$ 992,00",,,
"R$ 44.503,00",48,2233,0,0,1,0,0,0,0,1,0,0,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 32,00","R$ 40,00",,,
"R$ 60.200,00",72,2702,0,0,1,0,0,0,0,0,0,1,0,1,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,0,3,11,"R$ 633,00","R$ 659,00",,,
"R$ 49.638,00",68,2230,1,0,0,0,0,0,0,1,0,0,0,1,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,0,3,11,"R$ 39,00","R$ 39,00",,,
"R$ 23.830,00",33,2301,0,0,1,0,0,1,0,0,0,0,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 11,00","R$ 27,00",,,
"R$ 33.051,00",61,2841,0,0,0,0,1,0,0,0,1,0,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,1,0,0,0,0,0,0,3,11,"R$ 397,00","R$ 616,00",,,
"R$ 72.905,00",62,2318,0,1,0,0,0,0,0,1,0,0,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,1,0,0,0,1,0,3,11,"R$ 1.109,00","R$ 1.312,00",,,
"R$ 69.702,00",69,2654,0,0,0,1,0,0,0,0,0,1,0,1,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,0,3,11,"R$ 925,00","R$ 982,00",,,
"R$ 70.300,00",45,2508,1,0,0,0,0,0,0,1,0,0,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,0,3,11,"R$ 1.504,00","R$ 1.550,00",,,
"R$ 70.643,00",36,2781,0,1,0,0,0,0,0,0,0,1,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,1,0,0,0,0,0,0,3,11,"R$ 1.762,00","R$ 1.795,00",,,
"R$ 30.396,00",51,2219,0,1,0,0,0,0,0,0,0,1,1,0,22,15,0,6,0,1,12,2,1,1,2,7,0,1,1,1,0,0,0,0,3,11,"R$ 10,00","R$ 22,00",,,
"R$ 50.616,00",52,2231,1,0,0,0,0,0,0,0,0,1,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,0,3,11,"R$ 141,00","R$ 145,00",,,
"R$ 62.772,00",51,2565,0,0,1,0,0,0,0,0,1,0,0,1,74,581,49,157,43,8,108,1,5,6,11,2,0,0,1,0,1,0,0,0,3,11,"R$ 730,00","R$ 838,00",,,
"R$ 30.298,00",35,2200,0,0,1,0,0,0,0,0,0,1,0,0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,0,3,11,"R$ 28,00","R$ 28,00",,,
"R$ 52.413,00",36,2762,0,0,1,0,0,0,0,1,0,0,1,0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,0,3,11,"R$ 426,00","R$ 438,00",,,
"R$ 44.155,00",63,2320,0,1,0,0,0,0,0,0,0,1,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,0,3,11,"R$ 18,00","R$ 32,00",,,
"R$ 86.979,00",49,2393,1,0,0,0,0,0,0,0,0,1,0,0,67,584,100,835,65,83,35,1,5,5,5,2,0,1,1,1,0,0,0,0,3,11,"R$ 1.632,00","R$ 1.667,00",,,
